web-scraper-order,web-scraper-start-url,month,month-href,days,days-href,news
1698765899-891,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",2017 school murder case in Gurugram: Juvenile Justice Board seeks opinion on juvenile’s mental state
1698765899-892,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Haryana: Two stone crushing units in Nuh fined Rs 37 lakh
1698765899-893,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",‘Municipal Corporation Gurugram officials are not following cental govt’s guidelines on SUP ban’
1698765899-894,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Gurugram Metropolitan Development Authority’s floodcheck plan: Chutes, road gullies to drain water & creek cleanup"
1698765899-895,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Gurugram: India needs 46,000 charging stations, says white paper on electric vehicle adoption"
1698765899-896,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Gurugram: 15-year-old jumps to death from seventh floor
1698765899-897,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Gurugram: Constable killed in car crash on KMP Expressway, his friend injured"
1698765899-898,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","1 more Covid death in Gurugram, daily cases go past 250 mark"
1698765899-899,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Three on bike die in crash on DME, 5-yr-old among victims"
1698765899-900,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Noida: All 4 suspected patients test negative for monkeypox
1698765899-901,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Noida Metro Rail Corporation will soon launch feeder buses for last-mile connectivity to stations
1698765899-902,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Noida: E-rickshaw driver dies after being hit by car
1698765899-903,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Couple get back Gr Noida flat after 8 days on stairs
1698765899-904,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",7 more arrested for performing stunts with cars
1698765899-905,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Class 4 boy’s death: Charges filed against bus driver & helper
1698765899-906,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Rakesh Gupta is new Child PGI director
1698765899-907,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Couple back in their f lat after 8 days on stairs
1698765899-908,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Noida: 7 more held for performing stunts with cars
1698765899-909,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Noida constable Gagan Kumar Paswan bags bronze at international games
1698765899-910,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Class 4 boy death: Bus driver, helper charged; school owner cleared"
1698765899-911,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Noida: Dr (Brig) Rakesh Gupta is new Child PGI director
1698765899-912,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Noida: Aqua Line’s Botanical Garden link 2 km longer with new route for more footfall
1698765899-913,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Boundary wall of highrise collapses after rain in Greater Noida
1698765899-914,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Leopards have to make way for cheetahs in Kuno enclosure
1698765899-915,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Rupee sees its biggest single-day gain in 15 months
1698765899-916,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","HC seeks flight path demolition plan by Aug 22, raps collector"
1698765899-917,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Fear in funnel zone: Many residents in Mumbai done in by builders, buyers in the dark"
1698765899-918,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Wards lost to diff quotas, many netas have to hunt for new seats"
1698765899-919,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","BJP, Congress to move Bombay HC against ‘match-fixing’"
1698765899-920,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",HDFC Q1 net up 22% at Rs 3.7k crore
1698765899-921,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",PNB gets RBI nod to invest in housing arm
1698765899-922,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Sensex ends at 3-month high
1698765899-923,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Carlyle, Advent to put $1.1bn in Yes Bank for 10% stake each"
1698765899-924,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Bajaj Finance, HDFC push LIC to 10th spot in mcap"
1698765899-925,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Kolkata: I’m a victim of conspiracy, says Partha, TMC scoffs at comment"
1698765899-926,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","OBC wards for BMC polls drawn, oppn cries foul"
1698765899-927,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Maharashtra Administrative Tribunal orders promotion of 71 head constables
1698765899-928,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Mum to Ah’bad Vande Bharat details unveiled
1698765899-929,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Moharram to begin on July 31
1698765899-930,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Mumbai: Students sign up for blood stem cell donation
1698765899-931,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Maharashtra CID’s probe against ex-special public prosecutor moved to CBI
1698765899-932,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",No threat to govt even if all 40 rebel Sena MLAs make a U-turn: Independent MLA
1698765899-933,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",PNB fraud case: Nirav Modi's bro-in law directed to appear before CBI between August 1 and 3
1698765899-934,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",ED starts freezing Arpita’s bank a/cs
1698765899-935,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",20ha Kamothe mangroves still with Cidco
1698765899-936,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Body with face disfigured found in Panvel Taluka
1698765899-937,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Union Ayush Minister Sarbananda Sonowal to inaugurate two medical institutes in Navi Mumbai
1698765899-938,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",'Cidco doesn’t have records of golf course trees'
1698765899-939,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Taylor Pendrith edges ahead of Tony Finau for Rocket Mortgage Classic lead
1698765899-940,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Navi Mumbai Municipal Corporation hosts lottery draw for OBC quota
1698765899-941,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Navi Mumbai: 32-year-old woman takes own life, cousin brother held"
1698765899-942,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Youth attempts to smuggle ganja via courier co, booked"
1698765899-943,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Harshini, Aradhya emerge champions"
1698765899-944,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Yashaswini rallies past Maria; Rakshit puts it across Anirban
1698765899-945,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Now, robots that can navigate using visual cues and deliver packages"
1698765899-946,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","NSIL manpower to be doubled, 2 GSLV-Mk3 missions in pipeline"
1698765899-947,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","HAL, Honeywell ink $100 million contract"
1698765899-948,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Simulations aid scientists gauge battery performance
1698765899-949,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Couple jailed for money laundering
1698765899-950,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Govt to acquire land for Mysuru-Chennai high-speed rail project
1698765899-951,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",No bail for smuggling accused
1698765899-952,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Karnataka: CET results out at 11am today
1698765899-953,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Nimhans staff protest against registrar
1698765899-954,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Karnataka: 8 trains shifted to Sir MV terminal
1698765899-955,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Flower vendor killed in drunken brawl
1698765899-956,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Karnataka: Man who gave bike to minor jailed for a day
1698765899-957,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Infosys’s Hubballi centre opens on Aug 1
1698765899-958,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",HCL launches dedicated VMware biz unit
1698765899-959,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Swiggy staff can work from anywhere, permanently"
1698765899-960,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","K’taka clears 61 industrial projects worth ₹3,829.5 crore"
1698765899-961,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Enigma best for B’lore feature
1698765899-962,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Three from family held for theft
1698765899-963,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Chennai: Roof collapse kills student of Class IV
1698765899-964,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",PG diploma in learning disability
1698765899-965,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",IIT M student sexually assaulted on campus; no police complaint yet
1698765899-966,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Kovai ride Shahrukh show to make final
1698765899-967,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Contractors can now lease equipment
1698765899-968,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Happy Streets 3rd week comes packed with art, sports, music & performances"
1698765899-969,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Mobile loan app harasses Andhra Pradesh minister, 4 held"
1698765899-970,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Nissan exports its millionth vehicle from Chennai plant
1698765899-971,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Cholamandalam’s Q1 PAT increases by 73%
1698765899-972,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Equitas Small Fin Bank PAT up in Q1
1698765899-973,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Saint-Gobain gung-ho about India growth story
1698765899-974,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Ashok Leyland Q1 PAT at 68 cr
1698765899-975,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Manuu extends deadline
1698765899-976,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Probe 5 workers death: Congress
1698765899-977,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",‘Give option not to declare Aadhaar’
1698765899-978,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Sonia’s effigies burnt by T BJP
1698765899-979,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",IIIT-Basara: ‘Missing’ med cover sparks row
1698765899-980,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Online passes for walkers launched
1698765899-981,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Rakhis can be delivered to jawans
1698765899-982,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",State clocks 923 new Covid cases
1698765899-983,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Covid cases rise, but many still stay away from testing"
1698765899-984,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",What’s the vaping kick? E-cigs slowly smoking out teen lives
1698765899-985,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",ED verifying ₹25-crore deals linked to casinos
1698765899-986,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",5 arrested for man’s murder
1698765899-987,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Nalas overflow in SCB, traffic goes haywire"
1698765899-988,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","3 tribals on tree for 8 hrs, rescued"
1698765899-989,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms","Sudden downpour hits city, rains to continue"
1698765899-990,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",3 ganja peddlers arrested in Hyderabad
1698765899-991,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",Accused in 11 cases held in Hyderabad
1698765899-992,https://timesofindia.indiatimes.com/archive.cms,July,"https://timesofindia.indiatimes.com/archive/year-2022,month-7.cms",30,"https://timesofindia.indiatimes.com/2022/7/30/archivelist/year-2022,month-7,starttime-44772.cms",12 caught harassing women in Hyderabad
